photo_url,caption,capture_date,captured_at,uploaded_at,timezone,latitude,longitude,device_model,notes,source_asset_id,source_platform,species_common_name,species_scientific_name,classification_label,confidence,labeling_method,ocr_excerpt
https://lh3.googleusercontent.com/pw/AP1GczPWQ8DfLtfo_a0nXO3jTa4v-JDZMGawgo8AuOgEZTRTHpORPZJsPsN_BbkYTiWRXkO0XaR5JY3ZsIuYC3j-2EB0-WSbAwClkoiJ6t9ltUB5e-uE388H,Turnip | non_tomato_11 | unknown,2026-02-25,2026-02-25T15:08:01.793000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,"OCR: CE () Johnny: onnny’s € Sele , ected Seeds, An employee-owned company Certified Organic by MOFGA T Turnips i PURPLE TOP WHITE GLOBE OG, Brassica rapa 705G.11 LOT 105019 MINIMUM 400 SEEDS SEEDS PER POU",AF1QipOD-4JZKFoLLmop8kf5UrZVgFK997FlrUV2bfDK,google_photos,Turnip,Brassica rapa subsp. rapa,non_tomato,0.95,ocr_keyword,"CE () Johnny: onnny’s € Sele , ected Seeds, An employee-owned company Certified Organic by MOFGA T Turnips i PURPLE TOP WHITE GLOBE OG, Brassica rapa 705G.11 LOT 105019 MINIMUM 400 SEEDS SEEDS PER POUND: 238737 DAYS: 50 Germ: 94%; Test Date: 06/29 7 HE tot: 105019"
https://lh3.googleusercontent.com/pw/AP1GczPERxghxAmrYvnJhRkc6N01Mqge0DcfCKrHP_KrnZ-hCSJS0hMfe-DAW1tVhOc8iVOmRnzphNCTErjtHfUC3vx43EgCsxfPCn7WWIXNCbbQA0wqPlYB,Pea | non_tomato_12 | unknown,2026-02-25,2026-02-25T15:08:32.646000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,"OCR: riiegelle “a See a he ES ice eet pore tore, ot aaa . as ke PR gal aa YY SN ee Ta § PUP ine Gey? BS Ge oe es Wat seas al Sr “ sg espe! oy ie ibe CGN ee (eae, ; b ae J"" awl aS og: pag, a is 4 ON iG One",AF1QipOFj7AJ4wBEzoSghT-FmoK39t8yyzYEN5BeNu8N,google_photos,Pea,Pisum sativum,non_tomato,0.95,ocr_keyword,"riiegelle “a See a he ES ice eet pore tore, ot aaa . as ke PR gal aa YY SN ee Ta § PUP ine Gey? BS Ge oe es Wat seas al Sr “ sg espe! oy ie ibe CGN ee (eae, ; b ae J"" awl aS og: pag, a is 4 ON iG One ee ge CR DS Oe ae Nias Pa he Vie « Rate Me a okie Miata al im} i hk <O\ hae \ weds ey ae ib ae x eels Nee CL NR >. ae eaten REN Ce ho.” Sati iy Nite RES wn a TU ie Ge Le ae ge. seek 2.8 a A TE NTE ads i Ne? ado By | ) « ine ees ae s Cree Sat eae ta Su ae ? we i &. te ER onag FPR aGmars ae ¥: 1 a 4 F"
https://lh3.googleusercontent.com/pw/AP1GczP1g64yXnEjN4EMpwF1V2O6xgmsYAs9ttj1xVDDUVGsq1RYg1b0x-KydO-ZOzc3jyw_rl_FNyUMN69tD1R3v5PQTNWMH5j7THrio2r2dZ6-_txuJM2l,,2026-02-25,2026-02-25T15:08:52.048000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipNPL4nt2YpB_XIcQzYhO655wqvWMHRH-KHmtrYL,google_photos,Tomato,Solanum lycopersicum,tomato,0.9,ocr_keyword,7 [AR IBSEN’S MaTOFES; yeitloom Tomato « <—
https://lh3.googleusercontent.com/pw/AP1GczPm9-YeIg_h_p3Kyn-0ehAv4IoH6sZurgEBC4m0Ss0W0L3LkJ5UEGD2om0hcw4n8YvhWu7LnKzle7CLTo5YpFOPi8DCWUJEWjcuEGbuepnrU2842U9W,Pea | non_tomato_14 | unknown,2026-02-25,2026-02-25T15:09:11.414000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,OCR: fF i SS ae ae eae AK | Renee a. a In gem Sel ae ia SBN i Ga ag Pi sey le Soothe Bi ak BS ie . ' ers: Fea a oe Vee Ts J in a ¥ pr eA ei ee gy Yes ; ee Speer ee eV aw Nae. 8 3 Saeee sone a aes woe eae i,AF1QipOKLGjadxmA3cB21dGUO7lBOdTQURwF1BvGZdiR,google_photos,Pea,Pisum sativum,non_tomato,0.95,ocr_keyword,"fF i SS ae ae eae AK | Renee a. a In gem Sel ae ia SBN i Ga ag Pi sey le Soothe Bi ak BS ie . ' ers: Fea a oe Vee Ts J in a ¥ pr eA ei ee gy Yes ; ee Speer ee eV aw Nae. 8 3 Saeee sone a aes woe eae ics lad ate - . Sige AEN eae iat Svppeee tae eee oor ps ake ola Bote omer ay Babe wc Lage haves Fieoles we a eS Bee etc may Vi Pa eat ss , bs Sees ae as a ee Vie BS rts ar a ee 2 aN re bi ae | # ue aly ~ ps 3 ee OS. me ee el 1 Baler Beaty Sy re ae pie 6? | | ee Ste a tie eg REET. ty IN, few ; TO RS <"
https://lh3.googleusercontent.com/pw/AP1GczO0v1TDxsnW-7uz_wgBh4hhnvWYYFD_07GhGv-NALPVgOHQkxjjIAmKE69yPzs21iY7DbeI9TPdrHPzPVG6O5EzfYsbkE641dtLcUD2SAidxVb5XcQ5,,2026-02-25,2026-02-25T15:09:23.522000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipN2YoB1bCy4GtnTmb14BMvYRBvSTUZ2eqDUQChh,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,"bie 3 ~ “ae : a SS Se Lc) MONS g2= Saas 5 = ne b, ~~ % NTS A ee R=: ‘ ~~ yr sx xs v- a . = ¥ _* Poe) | ae ey i | 68"" Fe 4 ® ~ . th iil a Mes . aed he | SRR ts oe eo * * oe i . . Rote aan Je POE q a ta ha, ek ee cS 2 a i> ‘ — iy Sata Sa a . eee : ' pangs, RLS aes Sle one < he ‘ ae a5 ye ak, inf ‘ as oe = ‘ a? "" /)- a a : ' y Bitte ee ly 3 ‘ ~ ""== = | : & qx Tie \eieese 5 «= Ey : “7 . oe ae is ach v8 rae a TS : Sa : . a ‘ ? a. ea ee Sy» 3D , vt 3 — Pe et “2 é Sy b t =. >} Le = oS ra ‘ re SN 4 <r —"
https://lh3.googleusercontent.com/pw/AP1GczP5jqwsEP0C4Ytq5xjtD59107Gy1jqJy3JSDKkyUfEc-oFnZnvF5fnD_Xeg6HLWO6yI1Co4oyk_p6EX60-hyfkQDWLP4RJWbDhMjJDsqlaI-8fcloV2,Pea | non_tomato_16 | unknown,2026-02-25,2026-02-25T15:09:36.700000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,"OCR: ERT Arcee 5+ et aera abate aia: TIEN a oer | eee aise 5 : : Se ee a ee n nee Se a, iia eee TO A ee ae , ""A A Me Se re et f Bg hfe * S| Lgl cre nap, OM ee thee “? ES ae = i, ‘ aD a af as p> opr 3 7 | a",AF1QipOLVxSyli52QM5HMEqdgY_3saaI5bYdnoJgIolG,google_photos,Pea,Pisum sativum,non_tomato,0.95,ocr_keyword,"ERT Arcee 5+ et aera abate aia: TIEN a oer | eee aise 5 : : Se ee a ee n nee Se a, iia eee TO A ee ae , ""A A Me Se re et f Bg hfe * S| Lgl cre nap, OM ee thee “? ES ae = i, ‘ aD a af as p> opr 3 7 | a oe A ‘peed tg eo ay ‘ aN ay, fey TA # fe a\ i mM iM ‘i 7 oe 4 ts j ir “oo ie j Wie aa ie gin eee mS : hs Pea Gi: Wi Pay ea | t 4 alt Wy Kat 4, is BY , P| Lapa ey em oot 0 Set ee 5g sat At aly tg wre xe ’ el a Sat ae | f Pig r je ; a’ l , ie “dj Did y 2 IS Ne Ve hae ORR aa ft + Mavs: ae é ¥ ,"
https://lh3.googleusercontent.com/pw/AP1GczOT17BKW-sfNkNNhmrA30AVJBEFDuJQ5xHEvo4y_96i-wgZVy5wqWasExh8AXPBdor6Q0Be9wF7JmN0z0na2IWEY1tBG8IN5gMvH-FOeYZK4QBU-MA7,,2026-02-25,2026-02-25T15:09:49.993000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipM1i3MSJ0yhTT2hSftqHOFdl3W_wWqD5xJY0F34,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,GARY IBSEN S & yaint 0 Seeg. CERTIFIED ORGANIC BY oo e . oe S ey ae ae i % : oi © Japanese Black Trifelle J
https://lh3.googleusercontent.com/pw/AP1GczP8DJ9tE-Q_EmBoGpO-cEJZCYM3XUEEFwitCqI9PEfTT8_4hx0uI5UzWgPj6hqSDp0Lqiob8ZKezlVvJLYtEnciMrIqpAHE9IN6qPF_lK4D7JmfHPcy,,2026-02-25,2026-02-25T15:10:03.936000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipP1dMtVzUEgy1xAa-BPODBu3C8Mv1MxdVczHmsv,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,": Cae ne qi - 1) fiom »y > WY om! = Per : Be S NN m EY, \e. . eS => ss [os cS 4 hse caer cr :"
https://lh3.googleusercontent.com/pw/AP1GczMxb7DsDhsL11aNsPvQHYmE3NqPJ0kGBGWmCx-t0j9FL_0o2iRFy2N10rBlGx4XN-ofymZOCy54A0JUkt0LXgNbkRVFWAzdDqSq-Q8WYBUQE0GUMykk,,2026-02-25,2026-02-25T15:10:24.254000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipNjCXO2DCyYSPo8z8XBD0Ec50YkcouPnONL4iMi,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,Sd BAW : oS = ' oe a \ —- - A ie a a i 3 = ae aR nm
https://lh3.googleusercontent.com/pw/AP1GczPmacGu7fZK_lV9h9M9ZeiHU0vdAwCeLAs5jC-UTtAcMj8emS46A-Nc3QtXCK1CKeQoWHmtZZc4cwmTOUw3AAK67rI6UR5oLplX7jECu7r1s-GgW05U,,2026-02-25,2026-02-25T15:10:37.277000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipOWtl-WwkecNu9F9l_igA2_xjUTX61phekqUISY,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,~ N sire - I tN ry ae a — y
https://lh3.googleusercontent.com/pw/AP1GczOPLG_gOrPMpurEI9RA83YIAeId_r5YUR65grLsHjnN-BuRFaKFnfHhLotsTsMzIWP0p78_BzUTJ-CWR1lo_gQzBzPkzrDyCUcziaPLBKQbFVyL37JK,,2026-02-25,2026-02-25T15:10:52.554000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipNgy53gtDiRsdSvAMrdHdBvBkbmKmaU1vFW5Zwz,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,"s a ees Be eee re »y f-*) WL eee ee (t yo or _ SOE RNS AMEE ee : es Tae oy) ; we - ae ‘ON = e)} {a Se ig — li ( i; i is ; Le . a SO co Pies afc : DG Ree e - Pm eer a‘ Sela hire ATs, a ese ‘ Ra"
https://lh3.googleusercontent.com/pw/AP1GczNF0fK6hvQA6gRp-hGq7-UlmPY5LQWxv2AfYsgYty8ghMBK2_s5YHN8z4XFRwWFc-DMhalQoCuqh_LQ_55KQn5i9t7NnQoQflHsPIAHHwS5PSQmtrCc,,2026-02-25,2026-02-25T15:11:10.129000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipPAAscveydu_pS2BDKBY5GW6c2PcX28PTEVjWAg,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,"ye \ ""% I ren ries “SA . ih ee, ie a se eer 6 oo ==) — \ = Mee & \ oS 4 Sie. eer =) 2 aes os * Pees pan pe 7 Le ne ee 3 m7 bs t CAPE we id x eg f eRe » 5 = a : : 2 oF 9 = _ 4 te ~ ra : = ae . - aa ¥ - i F _ gh YJ ; > : 7 a i ? > f a. mH + ‘ > ” ‘ , 4 ae | - « geld"
https://lh3.googleusercontent.com/pw/AP1GczP18fcZCnjTI0f3oP6cdVHcgqNKQVhNje-uRu9DYDSHEFmPsv180Ej7L3LfJXEaTEfs-DuX8xJkYUyjkQtQeq5aoz0iSJzEDBwha-N2Ntowu3ST460g,,2026-02-25,2026-02-25T15:11:21.664000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipOyJ1f5YmuDH5yEFsgS-jiPJZezlWGcMT5fMGtw,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,"— 4 — sai ""a a ae il Ge. pa e~ <_<“ ‘ ~i ab % . a r ES : 4 es ~ / . rae : \. Sars ao, OS ee a \p Pca 2 ae. 3 ae S atten ‘ * ne ~ Ge . Se ERS hy ts Se . = ‘ 3: 4 x ~p “q a aS > ft 4 ‘q ‘ee 3 <Aee s ~ Re ee > \ zz ae “ x ws a - > Re eee BN aS So Sr ~~ mee Se Pe Mes. Ses hy SS Steg a Bia ."
https://lh3.googleusercontent.com/pw/AP1GczPzu4jevb4mCcnaY0_zhC_1uMP5-V96DoDpAWdOhS6xwNbiJf5vWCnpez9lb2nL20T-vcnfO8G49VHCxNnsx4XUygfwyu9NvBEI9yGwLdUBS6lU521T,,2026-02-25,2026-02-25T15:11:38.169000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipNP68Vw7mvYGsv5QBHZUceKBkEDLjdMJrAvrxd7,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,& ) he i Iie ve? ae «
https://lh3.googleusercontent.com/pw/AP1GczOYTQdRirf0TMq5CgwTAd7biLXutMRn3GHQjr8niRQHCyUhau-l8GH78VaND3Xga6ZEEQn0qrqq9qmT6nZahQGa3gx2zWh_1o0KfUvOlMb8e3StVJ0X,,2026-02-25,2026-02-25T15:11:44.325000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipMsgTsMPe0GgrGEOMSzeDEb5I0btOG77tyXcHuV,google_photos,unknown,unknown,unknown,0.4,ocr_unresolved,": . G @ 4 a A YP ny coral } 7 rt a eX OE k —_ b f ong ' a hee a Ff i 4 tp a F i F i l 4 aes E i \ i ti eae "" WEE pe ce ee ee ee : eg Naam i¢ p ry ~ a at f \ yy 4 eaistecltice ee 'EA eC, pe Av PO ee MOCO : 5 ah"", @E QE @ i 5 a ‘ Waa ae ee: ay OTs ESS a SE BD er Le 9d echo <i ar es ee 3 ‘ St ae Le al ay Sa : a Pe ee ee ae"
https://lh3.googleusercontent.com/pw/AP1GczOhmZ7bnSvrB-bY6eKpKNMj7E29JoweUGwU2qVcFSo1i8MS2EssRJ8bV6R4LkpHWS8i3jKJicsFYJdK2BJgMcxAsjUt5oBDjUwgHCKHIkc6v85Pr2Ex,,2026-02-25,2026-02-25T15:11:48.655000-08:00,2026-02-25T23:42:07.824000+00:00,-08:00,,,,,AF1QipMEl7diDesLyGqrp1qoRqwhHn3qWfQf49Qfnky2,google_photos,Tomato,Solanum lycopersicum,tomato,0.9,ocr_keyword,of ey { “ e . = — cay a AS Be @ se it a an Ae es + ER See 3 ‘ Heinz 9129 = ~~ - : = a . © . +
